Community 1 - Period: (1669 - 1775 - Number of books: 310
Name;URI;Begin;End
Biblia, dat is, De gantsche H. Schrifture, vervattende alle de boecken des Ouden ende Nieuwen Testaments;http://data.bibliotheken.nl/id/nbt/p089354303;1648;1648
'tLeven ende vrome daden vande doorluchtige Griecsche ende Romeynsche mannen.;http://data.bibliotheken.nl/id/nbt/p833328719;1601;1601
Atlas minor, ofte Een korte doch grondige beschrijvinge der geheeler werelt.;http://data.bibliotheken.nl/id/nbt/p850044561;1630;1630
Het Nieuwe Testament onses Heeren Jesu Christi;http://data.bibliotheken.nl/id/nbt/p395341353;1735;1735
Signorvm vetervm icones.;http://data.bibliotheken.nl/id/nbt/p036532932;1660;1669
Thresor literaire, contenant plusieurs diverses escritures.;http://data.bibliotheken.nl/id/nbt/p056763107;1621;1621
Biblia, dat is, De gantsche Heylige Schrifture, vervattende alle de canonijcke boecken des Ouden en des Nieuwen Testaments;http://data.bibliotheken.nl/id/nbt/p840822693;1663;1663
Biblia, dat is De geheele H. Schrift, behelzende alle de boeken des Ouden en Nieuwen Testaments.;http://data.bibliotheken.nl/id/nbt/p226531007;1748;1748
Duytsche exemplaren van alderhande gheschriften.;http://data.bibliotheken.nl/id/nbt/p056769687;1620;1620
Monumenta Paderbornensia, ex historia Romana, Francica, Saxonica eruta.;http://data.bibliotheken.nl/id/nbt/p85084973X;1672;1672
Paradigmata graphices variorum artificum.;http://data.bibliotheken.nl/id/nbt/p181315521;1700;1799
Nieuwe spiegel der jeugt, of Fransche tyrannye;http://data.bibliotheken.nl/id/nbt/p183914740;1700;1799
De sekreten.;http://data.bibliotheken.nl/id/nbt/p055720927;1602;1602
Itinerario, voyage ofte schipvaert, van Ian Huygen van Linschoten, naer Oost ofte Portugaels Indien;http://data.bibliotheken.nl/id/nbt/p853189978;1596;1596
Den bybel dat is De boecken der heyligher Schriftuer;http://data.bibliotheken.nl/id/nbt/p162428367;1598;1598
Community 11 - Period: (1732 - 1805 - Number of books: 24
Name;URI;Begin;End
Dichtlievende mengelingen.;http://data.bibliotheken.nl/id/nbt/p239923855;1764;1764
De klaagende grondvesten der Amsterdamsche koornmarkt, aan de zogenaamde groote beurs;http://data.bibliotheken.nl/id/nbt/p298545055;1760;1769
Mijn verlustiging.;http://data.bibliotheken.nl/id/nbt/p237977265;1781;1781
Bloemtjens.;http://data.bibliotheken.nl/id/nbt/p263796701;1785;1785
Oorspronckelijke beschrijving van de vermaerde belegering en 't ontzet der stad Leiden.;http://data.bibliotheken.nl/id/nbt/p268405298;1774;1779
Het oog in't zeil, in vijftig geestige vertoogen.;http://data.bibliotheken.nl/id/nbt/p240344065;1780;1780
Beschryving der stadt Schoonhoven.;http://data.bibliotheken.nl/id/nbt/p152123245;1762;1762
Aan mijne landgenooten, bij het afsterven van [...] Willem George Fredrik, prins van Orange [...]. Overleden, als chef der keizerlijke armée in Italien, binnen Padua.;http://data.bibliotheken.nl/id/nbt/p173273521;1799;1799
Chronyk van Hoorn.;http://data.bibliotheken.nl/id/nbt/p157010341;1740;1740
[Jaaruitgave van de Vrije tekenacademie te 's-Gravenhage ter gelegenheid van de prijsuitreiking];http://data.bibliotheken.nl/id/nbt/p234974265;1794;1794
Marsch, voor de burgercompagnie van wyk 47, onder commando van [...] majoor Daniël Marssenier;http://data.bibliotheken.nl/id/nbt/p401326306;1700;1799
La fête funebre de Washington [...] celebrée à Amsteldam, dans la societé de Felix Meritis.;http://data.bibliotheken.nl/id/nbt/p239941071;1800;1800
Van Rots, epizodisch drame.;http://data.bibliotheken.nl/id/nbt/p16620949X;1789;1789
Verhaal van al het voorgevallene in de burger-compagnie n°. 24. sedert den 12 juny 1795;http://data.bibliotheken.nl/id/nbt/p244766231;1795;1795
[Twee gedichten, een van Abraham Vereul voor Abraham Valentyn, en een van Abraham Valentyn voor Abraham Verheul, over het oproer te Kattenburg op 30 mei 1787];http://data.bibliotheken.nl/id/nbt/p307961885;1787;1787
De Nederlandsche stad- en dorp-beschrijver [...] II deel. (Delfland).;http://data.bibliotheken.nl/id/nbt/p296140775;1793;1793
Willem de Eerste, of De grondlegging der Nederlandsche vryheid. In vier en twintig zangen.;http://data.bibliotheken.nl/id/nbt/p169849473;1779;1779
Elius, romance.;http://data.bibliotheken.nl/id/nbt/p263797155;1788;1788
Ter zilveren bruilofte van den heere Johannes Kerkhoff, en mejuffrouwe Christina Muller;http://data.bibliotheken.nl/id/nbt/p393201856;1783;1783
Eenige Zeeuwsche oudheden, uit echte stukken opgehelderd.;http://data.bibliotheken.nl/id/nbt/p160582172;1780;1780
"De hervorming van Amsterdam; in den jare 1578, in de kerke en den burgerstaat, ingevoerd [...] als eene stoffe, tot blyde viering van het tweede eeuwfeest";http://data.bibliotheken.nl/id/nbt/p169869598;1778;1778
Kronijk van Arnhem.;http://data.bibliotheken.nl/id/nbt/p243221789;1790;1790
Aanspraak van Ward Bingley, in den schouwburg der Bataafsche Republiek, te Amsteldam, tot sluiting van het tooneel.;http://data.bibliotheken.nl/id/nbt/p291009026;1799;1799
Batavische Arcadia.;http://data.bibliotheken.nl/id/nbt/p236630504;1765;1765
Community 12 - Period: (1580 - 1734 - Number of books: 22
Name;URI;Begin;End
Fabvlæ.;http://data.bibliotheken.nl/id/nbt/p125309899;1632;1632
'tBosch der eremyten ende eremytinnen van Ægypten ende Palestinen.;http://data.bibliotheken.nl/id/nbt/p315967684;1619;1619
Beelden en costumes, ten gebruike van teekenaaren, schilders en beeldhouwer.;http://data.bibliotheken.nl/id/nbt/p397613717;1700;1799
(A1:) Briefve description et demonstration des places et villes continueés en ce livre.;http://data.bibliotheken.nl/id/nbt/p397603193;1684;1699
"Het handtboecxken vande drie roose kranskens; ter eeren de heylige en gebenedijde moeder ende maghet Maria";http://data.bibliotheken.nl/id/nbt/p399543147;1616;1616
Amorvm emblemata.;http://data.bibliotheken.nl/id/nbt/p400338394;1608;1608
Amstelredams eer ende opcomen, door de denckwaerdighe miraklen aldaer geschied, aen ende door het H. sacrament des altaers. Anno 1345.;http://data.bibliotheken.nl/id/nbt/p314378243;1639;1639
Den wech des eevwich levens.;http://data.bibliotheken.nl/id/nbt/p311757588;1622;1622
Dat gheneel[!] nieuwe Testament.;http://data.bibliotheken.nl/id/nbt/p40033884X;1551;1551
De heerelycke ende vrolycke daeden van keyser Carel den V.;http://data.bibliotheken.nl/id/nbt/p315883626;1689;1689
Twee-hondert en vyftigh-jaerighe jubel-feest, ingestelt tot verheffinge [...] der [...] moeder Godts Maria patroonersse deser stadt;http://data.bibliotheken.nl/id/nbt/p400976749;1728;1728
Die alleen-spraecke der zielen met Godt.;http://data.bibliotheken.nl/id/nbt/p315013230;1628;1628
Den wech des eevwich levens.;http://data.bibliotheken.nl/id/nbt/p399555277;1660;1669
Evangelien ende epistelen alsoo men die door't geheele jaer op alle sondagen ende heylig-dagen onderhoudt;http://data.bibliotheken.nl/id/nbt/p157548767;1740;1749
Leven lyden ende doodt ons heeren Iesv Christi.;http://data.bibliotheken.nl/id/nbt/p311472818;1623;1623
Het Nieuwe Testament ons Salichmaeckers Iesv Christi.;http://data.bibliotheken.nl/id/nbt/p339147199;1646;1646
Amstelredams. eer ende opcomen door de denckwaerdighe miraklen aldaer geschied aen ende door het H. sacrament des altaers anno. 1345.;http://data.bibliotheken.nl/id/nbt/p310873789;1639;1639
't Eerste(-sevende) deel van de teeken-konst.;http://data.bibliotheken.nl/id/nbt/p842878238;1700;1799
Qvi seqvitvr me, dat is: De navolginge Christi: bedeylt in vier boecken.;http://data.bibliotheken.nl/id/nbt/p316026743;1628;1628
Devgden-schole, by maniere van een t'samen-spraeck, tusschen twee deught-lievende dochters;http://data.bibliotheken.nl/id/nbt/p397586116;1642;1642
Generale kerckelycke historie van de gheboorte onses H. Iesv Christi tot het iaer M.DC.XXIV.;http://data.bibliotheken.nl/id/nbt/p314201467;1623;1623
Den wech des eevwich levens.;http://data.bibliotheken.nl/id/nbt/p316056863;1620;1620
Community 13 - Period: (1643 - 1712 - Number of books: 30
Name;URI;Begin;End
Beschryvingh der Neder-landen.;http://data.bibliotheken.nl/id/nbt/p296434922;1660;1660
Antwoort op de soo genaemde vrede-basuyn, van Jakob Pietersz. vande Coog.;http://data.bibliotheken.nl/id/nbt/p85347849X;1665;1665
Trouwhertige waarschouwinge, aan de ledematen der vereenighde Vlaamsche, Vriesche en Hooghduytsche gemeente binnen Amsterdam.;http://data.bibliotheken.nl/id/nbt/p094867011;1664;1664
Tractaet in wat manieren men op root koper snijden ofte etzen zal.;http://data.bibliotheken.nl/id/nbt/p84336162X;1662;1662
Afbeeldinge van't nieu Romen.;http://data.bibliotheken.nl/id/nbt/p843141344;1661;1661
Schau-platz des Krieges: aufgerichtet in den Vereinigten Niederlanden.;http://data.bibliotheken.nl/id/nbt/p843369094;1675;1675
Vervarelyke schip-breuk van't Oost-Indisch jacht ter Schelling, onder het landt van Bengale.;http://data.bibliotheken.nl/id/nbt/p843949945;1675;1675
Historische beschryving der stadt Amsterdam.;http://data.bibliotheken.nl/id/nbt/p843468831;1663;1663
Beschrijvinge der eerste inwoonders van Aemstellandt.;http://data.bibliotheken.nl/id/nbt/p843418648;1664;1664
"Oost-indische voyagie; vervattende veel voorname voorvallen en ongemeene vreemde geschiedenissen.";http://data.bibliotheken.nl/id/nbt/p843467053;1676;1676
Afbeelding van't oude Romen.;http://data.bibliotheken.nl/id/nbt/p843141441;1661;1661
Afbeeldinge van de verscheyde vergrootinge van Amsterdam [...].;http://data.bibliotheken.nl/id/nbt/p094486174;1658;1699
De nieuwe en onbekende weereld: of Beschryving van America en't Zuid-land.;http://data.bibliotheken.nl/id/nbt/p843117478;1671;1671
Noodtwendigh bericht, tot openinge der tegenwoordighe onlusten en geschillen in de gemeente der doops-gesinde [...] binnen Amsterdam.;http://data.bibliotheken.nl/id/nbt/p095034048;1663;1663
Beknopte beschryving van alle de voornaamste gebouwen der wydvermaarde koopstad Amsterdam [...].;http://data.bibliotheken.nl/id/nbt/p270486828;1713;1713
Le guide d'Amsterdam;http://data.bibliotheken.nl/id/nbt/p30393896X;1701;1701
Antwoort op de vvederleggingh van het Noodtvvendigh bericht, zijnde een wederlegging der zoo-genoemde Verdediging van de regeering der doops-ghesinde gemeente binnen Amsterdam;http://data.bibliotheken.nl/id/nbt/p094948402;1664;1664
Devises et emblemes anciennes et modernes.;http://data.bibliotheken.nl/id/nbt/p102051631;1697;1697
Emblemata amatoria.;http://data.bibliotheken.nl/id/nbt/p844248738;1700;1799
"Verdedigingh der vrede-presentatie, door Tobias Govertsz. en medestanders; aen dr. Galenus Abrahamsz. en de sijne gedaen.";http://data.bibliotheken.nl/id/nbt/p094981450;1664;1664
Den Engelsen en Munstersen oorlogh, tegen de vrye Vereenighde Nederlanden;http://data.bibliotheken.nl/id/nbt/p843145218;1670;1670
Naukeurige beschryving van Asie.;http://data.bibliotheken.nl/id/nbt/p843116420;1680;1680
Het ontroerde Nederlandt, door de wapenen des konings van Vrankryk.;http://data.bibliotheken.nl/id/nbt/p097603007;1674;1674
Binnen-landtse borgerlyke beroerten in Hollandt en Zeelandt voor gevallen in den iare 1672.;http://data.bibliotheken.nl/id/nbt/p850235073;1676;1676
Beschrijvingh der wijdt-vermaarde koop-stadt Amstelredam.;http://data.bibliotheken.nl/id/nbt/p843451165;1664;1664
Beschryvinge van Amsterdam.;http://data.bibliotheken.nl/id/nbt/p844195251;1665;1665
Beschreibung der Stadt Amsterdam.;http://data.bibliotheken.nl/id/nbt/p84415198X;1664;1664
Rechtveerdige weeghschael, voor de christelijcke gemeente, die men noemt de vereenighde Vlaemsche, Vriesche en Hooghduytsche doops-gesinde tot Amsterdam;http://data.bibliotheken.nl/id/nbt/p110892240;1664;1664
Beknopte beschryving van alle de voornaamste gebouwen der wydvermaarde koopstad Amsterdam [...].;http://data.bibliotheken.nl/id/nbt/p283589426;1741;1741
Biblia, dat is De gantsche H. Schrifture, vervattende alle de canonijcke boecken des Ouden en des Nieuwen Testaments;http://data.bibliotheken.nl/id/nbt/p056055463;1682;1682
Community 14 - Period: (1658 - 1715 - Number of books: 44
Name;URI;Begin;End
Vollenhove. Ter bruilofte van Pieter van Beek, met Klemencia Vollenhove.;http://data.bibliotheken.nl/id/nbt/p115886834;1693;1693
Zeedig bruin. ter bruilofte van Siewert Centen, met Johanna Bruyn.;http://data.bibliotheken.nl/id/nbt/p852626894;1695;1695
Op de hofsteede, 't Blok genaamt, van Pieter Blok Michielsz. Geleegen aan het Gein.;http://data.bibliotheken.nl/id/nbt/p113873891;1693;1693
De jonkheid. ter bruilofte van Jan Dop, met Maria Bording.;http://data.bibliotheken.nl/id/nbt/p115872272;1693;1693
Op het overlijden van Jakob Abrahamsz. van Vleuten.;http://data.bibliotheken.nl/id/nbt/p11417265X;1695;1695
Op de zilvere bruiloft van Kornelis Vinkestein, met Maiken Hooft.;http://data.bibliotheken.nl/id/nbt/p113868499;1692;1692
De standvastigheid. ter bruilofte van Joan van Woensel, met Margareta Noortdyk.;http://data.bibliotheken.nl/id/nbt/p113876726;1694;1694
De haaven. ter bruilofte van Izaak van Beuningen, met Maria Ehmens.;http://data.bibliotheken.nl/id/nbt/p11664270X;1693;1693
Op Ouwerhoek, hofsteede van de heer Christiaan van Hoek.;http://data.bibliotheken.nl/id/nbt/p16758765X;1695;1695
De blydschap. ter bruilofte van Dirk Willink, met Christina Kramer.;http://data.bibliotheken.nl/id/nbt/p114160066;1693;1693
Kracht der liefde. ter bruilofte van Geerling Kops, met Sara Teyler.;http://data.bibliotheken.nl/id/nbt/p114240558;1693;1693
Verhael-boecken.;http://data.bibliotheken.nl/id/nbt/p840526385;1648;1648
Vechthoven. Ter bruilofte van den heer Izaak van Hoven, met juffrouw Anna vander Vecht;http://data.bibliotheken.nl/id/nbt/p114239983;1696;1696
Huwlyks lof. ter bruilofte van Kornelis van Walre, met Elizabet Roeters.;http://data.bibliotheken.nl/id/nbt/p113869371;1692;1692
Lentekrans. ter bruilofte van de heer Izaak Daams, met jonkvrouw Alida Roermond;http://data.bibliotheken.nl/id/nbt/p309265398;1693;1693
Houwlyksverkiezing. ter bruilofte van Stefanus van Leuvenig, met Anna Kuiken.;http://data.bibliotheken.nl/id/nbt/p113867964;1695;1695
De schoone leeuwin. ter bruilofte van Dirk van Lennep, met Suzanna Leeuw.;http://data.bibliotheken.nl/id/nbt/p114245746;1692;1692
Op het boek De betooverde weereld, van de beroemde heer Balthazar Bekker, D.T;http://data.bibliotheken.nl/id/nbt/p309267269;1691;1691
Labyrinte de Versailles.;http://data.bibliotheken.nl/id/nbt/p213309785;1682;1689
Ter bruilofte van monsr. Justus de Haan, met juffr. Johanna Linnig van Coppenol.;http://data.bibliotheken.nl/id/nbt/p852726112;1696;1696
De goudkust. ter bruilofte van Jakob van Beek, met Gouda van Gent.;http://data.bibliotheken.nl/id/nbt/p115883827;1695;1695
De liefde. ter bruilofte van Antoni van Maurik, met Geertruid van Duisburg.;http://data.bibliotheken.nl/id/nbt/p123617448;1693;1693
Medalische historie der republyk van Holland.;http://data.bibliotheken.nl/id/nbt/p843377402;1690;1690
Den vermakelyken avanturier, ofte De wispelturige, en niet min wonderlyke levens-loop van Mirandor.;http://data.bibliotheken.nl/id/nbt/p185456618;1711;1711
Houwlyksparadys, ter bruilofte van de heer Jakob Paradys, met juffr. Maria van Os.;http://data.bibliotheken.nl/id/nbt/p114137889;1695;1695
Gezeegend bruin. ter bruilofte van Abraham Blaaupot, met Elizabet Bruin.;http://data.bibliotheken.nl/id/nbt/p115858628;1694;1694
Vollenhof. Ter bruilofte van monsr. Huibert van Speek, met juffr. Elizabet Vollenhove;http://data.bibliotheken.nl/id/nbt/p125698801;1692;1692
De reize. ter bruilofte van den heere Philip van Kemmena, met jonkvrouw Katarina Elizabet van Thoor.;http://data.bibliotheken.nl/id/nbt/p113913435;1692;1692
Op Hartenlust, de hofsteede van den heere Jakob Hartjes, rechtsgeleerde, geleegen voorby Sloterdijk.;http://data.bibliotheken.nl/id/nbt/p113874146;1690;1690
De houwlykswet. ter bruilofte van Laurens Willing, en Anna Fries.;http://data.bibliotheken.nl/id/nbt/p114140952;1692;1692
Ter bruilofte van Joan Teiler Jakobszoon, met Maria van Gelein.;http://data.bibliotheken.nl/id/nbt/p113870043;1695;1695
Ter bruilofte van Willem Fremery, met Margarieta Kroon.;http://data.bibliotheken.nl/id/nbt/p115872361;1696;1696
Hollandse vrijheid verdadigt tegen de usurpatie der stadhouders.;http://data.bibliotheken.nl/id/nbt/p831218142;1663;1663
Vrouwenlof. ter bruilofte van Gillis Teyler, met Maria vander Mersch.;http://data.bibliotheken.nl/id/nbt/p134871316;1692;1692
De zon en 't huwlyk. ter bruilofte van de hr. Abraham van Limburg, de jonge, met juffr. Margareta Blaaupot.;http://data.bibliotheken.nl/id/nbt/p123618010;1695;1695
De lente. ter bruilofte van Salomon van Wylik, met Christina Roeters.;http://data.bibliotheken.nl/id/nbt/p113876998;1695;1695
De vergelyking. ter bruilofte van Isaak Feitama, met Katharina Rooleeuw;http://data.bibliotheken.nl/id/nbt/p852774559;1692;1692
Op de zilvere bruiloft van Abraham Inses, met Willemyna Stok.;http://data.bibliotheken.nl/id/nbt/p113867549;1693;1693
Voorbeeldzels der oude wyzen. Waar in [...] de menschelijke hartstogten [...] behandeld worden.;http://data.bibliotheken.nl/id/nbt/p84176512X;1693;1693
Houwelyksliefde ter bruilofte van Maarten Post, met Anna de Vyver.;http://data.bibliotheken.nl/id/nbt/p308712269;1695;1695
De vergenoeging. ter bruilofte van Antoni Kops, met Maria Vermande;http://data.bibliotheken.nl/id/nbt/p097859893;1692;1692
Van de onzekerheid en ydelheid der wetenschappen en konsten.;http://data.bibliotheken.nl/id/nbt/p853037159;1661;1661
Gelukkig houwlyk. ter bruilofte van Jakob Alewynse Gyzen, met Juliana vander Schelling.;http://data.bibliotheken.nl/id/nbt/p209362871;1695;1695
Het verloste Jeruzalem.;http://data.bibliotheken.nl/id/nbt/p840407130;1658;1658
Community 15 - Period: (1785 - 1785 - Number of books: 2
Name;URI;Begin;End
Exercitie en evolutie geschikt voor de agtien compagnien des loffelyken borgerlyken regiments der stad Groningen.;http://data.bibliotheken.nl/id/nbt/p152326952;1785;1785
Namen der leeden van het exercitie genootschap te Groningen. Onder den zinspreuk Voor onze duurste panden. Opgericht in februari 1785;http://data.bibliotheken.nl/id/nbt/p300141254;1785;1785
Community 16 - Period: (1660 - 1666 - Number of books: 3
Name;URI;Begin;End
Aanwysing der heilsame politike gronden en maximen van de republike van Holland en West-Vriesland.;http://data.bibliotheken.nl/id/nbt/p840189338;1669;1669
Antiquitatum Romanarvm corpus absolutissimum.;http://data.bibliotheken.nl/id/nbt/p840051069;1663;1663
Politike discoursen handelende in ses onderscheide boeken, van steeden, landen, oorlogen, kerken, regeeringen, en zeeden.;http://data.bibliotheken.nl/id/nbt/p86168656X;1662;1662
Community 17 - Period: (1705 - 1821 - Number of books: 3
Name;URI;Begin;End
Metamorphosis, dat is verandering, of herschepping.;http://data.bibliotheken.nl/id/nbt/p087518279;1643;1643
Antiquitates Germanicæ, of Hoogduitsche oudtheden.;http://data.bibliotheken.nl/id/nbt/p186779208;1756;1756
De ivre belli ac pacis libri tres;http://data.bibliotheken.nl/id/nbt/p191154660;1773;1773
Community 18 - Period: (1504 - 1534 - Number of books: 4
Name;URI;Begin;End
Hier beghint sinte franciscus leuē.;http://data.bibliotheken.nl/id/nbt/p102154945;1504;1504
Die cronycke van Hollandt Zeelandt en̄ Vrieslant.;http://data.bibliotheken.nl/id/nbt/p146627334;1517;1517
Passio Domini nostri Iesv Christi, siue Scopus meditationis christianæ, ex optimis quibusq(ue) poetis cristianis.;http://data.bibliotheken.nl/id/nbt/p100914659;1523;1523
Hier begint een scoone stōme passye met storiē wt den bybel en̄ euangelien tot. ixxx. fighuren;http://data.bibliotheken.nl/id/nbt/p100921817;1520;1529
Community 19 - Period: (1690 - 1691 - Number of books: 4
Name;URI;Begin;End
"Vervolgh van de t'samenspraeck gehouden tusschen twee reysigers; zynde de een een Hagenaer en de andere een Amsterdammer. Dienende tot ontdeckinge van  het ooghmerk der heeren burgemeesters en regeerders der stadt Amsterdam, in haere teegenwoordige proceduyren";http://data.bibliotheken.nl/id/nbt/p86466513X;1690;1690
Spiegel der waarheyd, ofte t'samensprekinge tusschen een armiaan ende vroom patriot, waar inne krachtig vertoont ende bewesen word, dat door de quade directie ende toeleg van eenige heerschende regenten tot Amsterdam, ons land in [...] desen oorlog is ingewickelt met Vrankryk;http://data.bibliotheken.nl/id/nbt/p864586043;1690;1690
[Opera].;http://data.bibliotheken.nl/id/nbt/p852709684;1691;1691
De nyd en twist-sucht nae't leeven afgebeeldt. Zynde een waerachtig verhael van de woelinge [...] tegen [...] Romeyn de Hooge.;http://data.bibliotheken.nl/id/nbt/p841337713;1690;1690
Community 20 - Period: (1695 - 1768 - Number of books: 9
Name;URI;Begin;End
Sententie van den Hove van Holland, tegens Jacob Campo Weyerman. Gepronuncieert den 22 july 1739;http://data.bibliotheken.nl/id/nbt/p157347281;1739;1739
Extract uyt het register der resolutien van de [...] Staaten Generaal [...]. Veneris den 16 february 1759;http://data.bibliotheken.nl/id/nbt/p147829097;1759;1759
Articulen, raakende de subordinatie onder de officieren van ieder regiment;http://data.bibliotheken.nl/id/nbt/p393816079;1749;1749
Placaat. De Staaten van Holland en Westvriesland;http://data.bibliotheken.nl/id/nbt/p296027952;1700;1799
Observatien omtrent het formeeren van een battaillon, zoo in het exerceeren als chargeeren;http://data.bibliotheken.nl/id/nbt/p393458024;1749;1749
Brieven van het gepasseerde tusschen den grave van Gyllenborgh, de barons Gorts, Sparre en andere, betreffende het dessein tot onderneminge van een rebellie in sijne majesteyts koningrijcken, om ondersteunt te werden door de macht van Sweeden;http://data.bibliotheken.nl/id/nbt/p155034103;1717;1717
Geredresseerde ordre op de handeling van de snaphaan, beneevens de explicatie, beginnende wanneer deselve op schouder gehouden werd met de bajonnet op de loop;http://data.bibliotheken.nl/id/nbt/p159587468;1749;1749
Stukken, raakende de deputatie van Hollandt, wegens het stadhouderschap;http://data.bibliotheken.nl/id/nbt/p155739476;1722;1722
Lysten hoedanigh de volgende compagnien [...] ter finantie van Hollandt werden gereguleert in het betaalen van der selver soldyen [...] ingaande met den 1. january 1729;http://data.bibliotheken.nl/id/nbt/p204319927;1729;1729
Community 21 - Period: (1757 - 1757 - Number of books: 1
Name;URI;Begin;End
Verhandelingen uitgegeeven door de Hollandse Maatschappy der Weetenschappen, te Haarlem.;http://data.bibliotheken.nl/id/nbt/p284821357;1757;1757
Community 22 - Period: (1634 - 1690 - Number of books: 4
Name;URI;Begin;End
Gedichten.;http://data.bibliotheken.nl/id/nbt/p852905556;1657;1657
Batavia illustrata, ofte Verhandelinge vanden oorspronk, voortgank, zeden, eere, staat en godtsdienst van Oud Batavien.;http://data.bibliotheken.nl/id/nbt/p852681844;1685;1685
Verscheyde stvcken raeckende de vrede-handelinghe.;http://data.bibliotheken.nl/id/nbt/p842434836;1647;1647
Stiermans gemack, ofte een korte beschryvinge vande konst der stierlieden.;http://data.bibliotheken.nl/id/nbt/p078853877;1662;1662
Community 23 - Period: (1653 - 1669 - Number of books: 3
Name;URI;Begin;End
De thien eerste boecken der Nederlandtsche oorloge.;http://data.bibliotheken.nl/id/nbt/p832682969;1655;1655
Historie der martelaren.;http://data.bibliotheken.nl/id/nbt/p168462222;1659;1659
Boecken.;http://data.bibliotheken.nl/id/nbt/p833617907;1665;1665
Community 24 - Period: (1705 - 1705 - Number of books: 1
Name;URI;Begin;End
Het rechte gebruyck van des Heeren H. avontmael.;http://data.bibliotheken.nl/id/nbt/p305640704;1705;1705
Community 25 - Period: (1634 - 1680 - Number of books: 3
Name;URI;Begin;End
Duytsche apophthegmata, of kloeck-uyt-gesprokene wysheydt.;http://data.bibliotheken.nl/id/nbt/p841476497;1669;1669
Metamorphosis, ofte VVonderbaere veranderingh' ende leven vanden vermaerden mr. Qvinten Matsys;http://data.bibliotheken.nl/id/nbt/p314399208;1648;1648
Basilica Bruxellensis sive Monumenta antiqua, inscriptiones, et coenotaphia ædis D.D. Michaeli archangelo, & Gudilæ virgini sacræ.;http://data.bibliotheken.nl/id/nbt/p841471398;1677;1677
Community 26 - Period: (1640 - 1654 - Number of books: 3
Name;URI;Begin;End
De reyse naer Africa, Tunis, Algiers, &c, gedaen in den jare 1625. onder't beleyd van dr. Ryn-acker[!], als ambassadeur van haere hog: mog: tot lossinghe van de christene slaven;http://data.bibliotheken.nl/id/nbt/p822625539;1650;1650
"Heydensche afgoden, beelden, tempels en offerhanden; met de vremde ceremonien naer elcks landts vvijse";http://data.bibliotheken.nl/id/nbt/p108896951;1646;1646
Den eersten brief, van Clemens, geschreven aen de gemeynte van Corinthen.;http://data.bibliotheken.nl/id/nbt/p82263323X;1656;1656
Community 27 - Period: (1786 - 1797 - Number of books: 3
Name;URI;Begin;End
Beknopt en duidelijk onderwijs in het silhouëtteeren;http://data.bibliotheken.nl/id/nbt/p149189087;1792;1792
De openbaare wapenschouwing der schutterij van St. Joris binnen Dordrecht [...] op den 20 october, 1783. briefswijze voorgesteld, aan [...] Daniel Cornelis de Leeuw, raad in de vroedschap [...] der stad Utrecht;http://data.bibliotheken.nl/id/nbt/p169275426;1783;1783
Nieuwe en algemeene beschouwende en beöefenende scheeps-bouwkunde, ten dienste der zeevaardije van Europa.;http://data.bibliotheken.nl/id/nbt/p322569400;1793;1793
Community 28 - Period: (1781 - 1804 - Number of books: 6
Name;URI;Begin;End
Zinspelende gedigjes, op de geestige printjes ge-etst door Pieter de Mare, na de teekeningen van mejuffrouw Christina Chalon, berustende in de verzameling van [...] H.A. Dibbets.;http://data.bibliotheken.nl/id/nbt/p186401868;1793;1793
Kort begrip der Nederlandsche geschiedenissen;http://data.bibliotheken.nl/id/nbt/p186186746;1794;1794
De ets-kunde gemaklyk gemaakt, of Verzameling van plaatjens [...] met bijgevoegde leerzame lessen, de teken- en ets-kunde betreffende.;http://data.bibliotheken.nl/id/nbt/p399365907;1790;1799
Proeve van ets-kundige uitspanningen, of Verzameling van plaatjens [...] met bijgevoegde verhandelingen, de teken- en ets-kunde betreffende.;http://data.bibliotheken.nl/id/nbt/p304477478;1798;1798
Abrégé de l'histoire des Provinces Unies, depuis l'arrivee des Bataves jusqu'a nos jours. Mis à la portée des enfans;http://data.bibliotheken.nl/id/nbt/p399356193;1794;1794
Zinspelende gedigjes, op de geestige printjes ge-etst door Pieter de Mare, na de teekeningen van mejuffrouw Christina Chalon, berustende in de verzameling van [...] H.A. Dibbets.;http://data.bibliotheken.nl/id/nbt/p240325907;1779;1779
Community 29 - Period: (1767 - 1767 - Number of books: 1
Name;URI;Begin;End
Uitvinding der boekdrukkunst.;http://data.bibliotheken.nl/id/nbt/p29673697X;1767;1767
Community 30 - Period: (1694 - 1701 - Number of books: 3
Name;URI;Begin;End
De getrouwe herder, blyëindend treurspel.;http://data.bibliotheken.nl/id/nbt/p850679443;1696;1696
Onbepaalde verdraagzaamheyd de verwoesting der doopsgezinden.;http://data.bibliotheken.nl/id/nbt/p308378393;1701;1701
Historivaerzen des Ouden en Nieuwen Verbonds.;http://data.bibliotheken.nl/id/nbt/p850836417;1699;1699
Community 31 - Period: (1748 - 1748 - Number of books: 1
Name;URI;Begin;End
Duidelyke vertoning, eeniger duizend in alle vier waerelds deelen wassende bomen, stammen [...] en uitwassen.;http://data.bibliotheken.nl/id/nbt/p317607960;1748;1748
Community 32 - Period: (1658 - 1658 - Number of books: 1
Name;URI;Begin;End
